2024-10-25 17:39:30,089 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:30,089 - WARNING - Unauthorized: /api/post/
2024-10-25 17:39:37,183 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:37,400 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:37,468 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:37,482 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:37,484 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:37,499 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:51,807 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:51,808 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:51,808 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:51,808 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:51,815 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:51,829 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:51,871 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:51,885 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:51,919 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:51,922 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:54,785 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:54,802 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:54,804 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:54,817 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:55,723 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:55,724 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:55,729 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:55,729 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:55,731 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:55,748 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:55,790 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:55,806 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:57,853 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:57,865 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:57,866 - INFO - Middleware: Interceptando requisição
2024-10-25 17:39:57,880 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:02,262 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:02,286 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:02,288 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:02,307 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:08,680 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:08,702 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:08,710 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:08,728 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:09,773 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:09,785 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:09,787 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:09,801 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:23,056 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:23,077 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:23,078 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:23,094 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:52,691 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:52,706 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:52,710 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:52,737 - INFO - Middleware: Interceptando resposta
2024-10-25 17:41:55,106 - INFO - Middleware: Interceptando requisição
2024-10-25 17:41:55,140 - INFO - Middleware: Interceptando resposta
2024-10-25 17:42:01,727 - INFO - Middleware: Interceptando requisição
2024-10-25 17:42:01,762 - INFO - Middleware: Interceptando resposta
2024-10-25 17:42:03,929 - INFO - Middleware: Interceptando requisição
2024-10-25 17:42:03,955 - INFO - Middleware: Interceptando resposta
2024-10-25 17:42:03,958 - INFO - Middleware: Interceptando requisição
2024-10-25 17:42:03,979 - INFO - Middleware: Interceptando resposta
2024-10-25 17:45:09,671 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 17:45:09,925 - INFO - Watching for file changes with StatReloader
